0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
2,4,25,508,22,3107,740,34,144,6,16,89,68,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,29,9,7,15,73,7,33,6,13,151,71,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,0,0,0,1093,5,1510,8,14,26,175,82,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,31,711,22,11,23,117,63,5,1941,91,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,75,29,6,554,547,22,19,87,84,4,0,2528,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,38,47,7,167,1188,8,16,19,87,11,1275,30,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,40,51,63,0,139,9,0,22,32,1744,253,206,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,129,12,30,6,5,267,9,237,4,115,4089,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,517,68,11,76,258,41,75,100,1482,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,112,92,22,19,594,63,18,921,19,154,327,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,72,73,11,13,3619,0,33,8,343,21,1058,6421,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,693,30,11,23,494,46,4,115,784,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,35,129,53,8,16,6,5,548,54,62,913,56,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,65,24,157,11,5,0,439,4,1243,27,166,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,66,6,13,198,88,30,0,11,13,1139,161,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,69,25,19,1810,36,16,362,0,206,9,1159,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,35,53,8,16,22,6,5,478,154,1261,5324,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,363,9,133,69,623,564,18,779,199,19,87,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,24,4144,124,362,6,18,921,34,72,1083,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,307,10,826,136,20,4,115,0,6015,116,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,66,6,13,49,88,9,70,197,36,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,5,2960,413,9,113,88,10,1186,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,13,70,88,37,6,14,2048,128,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,5,2895,67,7,2442,26,17,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,28,54,850,13,421,9,717,654,1488,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,841,157,108,813,8,16,4245,0,27,4031,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,14,102,25,1729,10,76,571,8,748,27,136,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,25,6,5,174,413,4072,0,55,13,374,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,115,30,11,50,4571,9,168,6,16,114,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,716,6,5,174,262,168,9,36,18,714,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,69,25,68,21,5,0,11,4,0,507,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,11,5,258,180,18,625,11,13,777,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,172,195,15,10,198,187,182,10,5,12,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,170,31,82,743,117,9,138,994,332,935,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1085,273,24,52,11,5,5404,11,5,339,382,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,24,6,5,2895,2782,4,1274,10,5,401,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,6,5,45,413,9,50,218,37,815,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,451,6,5,50,39,37,11,13,50,128,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,426,8,3247,0,9,4,451,11,23,86,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,65,3565,48,60,4,2891,48,11,23,316,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,35,21,241,28,11,5,134,55,70,1611,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,10,5,586,9,7,15,10,5,721,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,35,21,241,30,9,427,22,97,81,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,44,6,218,156,11,5,90,71,150,1775,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,65,24,6,1738,36,22,20,13,483,419,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,69,25,10,13,45,0,36,32,142,4618,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,25,211,10,5,77,81,6446,11,14,917,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,9,4,48,26,14,555,1141,3832,934,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,5,70,413,1020,20,5,930,546,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,3131,176,24,6,5,198,127,68,19,87,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,40,6,5,103,8,7,21,204,67,4,147,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,7256,1404,6,5,745,11,23,1646,58,524,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,203,6,5,6539,10,5,1952,97,133,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,25,9,131,1833,2080,56,613,11,5,432,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,29,2432,854,160,0,98,4116,8,34,44,204,452,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,30,6,5,267,9,289,72,8,16,1083,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,25,68,118,8,63,18,503,10,76,736,27,1254,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,44,8,16,2695,96,162,8,56,38,3896,2521,99,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,8,16,6,13,308,7,2988,10,110,36,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,30,11,13,161,9,630,400,11,76,2887,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,25,6,5,49,413,9,70,218,1066,7,3186,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,42,40,52,20,5,106,26,14,556,0,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,858,32,0,8,63,138,658,27,2496,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,5,49,413,289,18,31,108,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,25,15,6,5,70,119,9,159,108,2596,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,40,6,45,376,51,10,5,4858,19,87,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,326,55,5,5302,34,144,7,392,183,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,0,22,20,13,871,41,23,1646,283,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,8,14,41,5,587,19,87,822,891,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,95,31,8,14,739,165,0,8,19,122,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,25,47,6,14,89,9,157,18,214,27,1254,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,170,31,47,665,742,8,18,493,27,323,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,31,10,225,719,7757,22,6,2412,9,2431,1527,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,31,8,14,18,209,60,8,82,19,122,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,389,15,30,20,5,2042,9,569,1075,588,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,0,518,5,93,8,14,6360,47,8,11,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,65,1403,37,19,87,10,5,6229,11,23,121,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,29,52,9,184,22,46,5,103,55,706,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,95,12,511,10,23,185,41,4,198,378,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,24,20,13,810,10,5,281,19,85,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,13,70,951,28,26,5,274,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,334,6,5,0,802,7,2632,651,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,1021,28,11,14,2345,752,3891,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,104,44,383,1957,162,6244,1722,9,261,4329,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,16,15,19,152,413,30,11,13,3812,161,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,0,10,0,1352,18,4034,41,18,946,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,1921,10,5,45,200,1523,10,23,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,24,6,5,0,82,41,18,3197,2667,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,66,10,1471,28,26,5,2130,103,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,29,184,22,26,5,0,6,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,3419,0,18,2143,26,18,0,368,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,434,465,108,0,0,18,806,5558,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,1066,2215,32,494,26,5,2459,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,9,7,15,3452,1207,10,6634,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,40,479,16,4827,13,151,58,520,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,69,25,28,46,13,2972,55,221,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,3078,12,37,787,275,4,115,629,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,28,58,425,5113,6,13,556,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,38,348,210,61,26,32,522,351,19,85,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,9,7,15,6,50,1872,838,22,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,6,5,50,249,1116,11,5,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,14,0,168,9,36,38,0,752,1139,4038,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,29,6,882,125,5,620,26,5,385,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,44,6,3937,51,10,93,624,6,6076,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,95,12,6,5,1197,413,9,201,1586,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,190,72,11,23,337,8,16,599,1277,479,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,541,32,300,63,7,66,19,1073,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,242,9,7,252,15,4222,18,1195,121,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,0,1939,18,1908,79,6,5,101,413,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,6,13,4131,183,27,2325,4,285,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,579,6,5,45,413,10,13,0,473,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,69,25,6,49,197,28,11,14,33,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,10,96,55,23,0,358,7,6241,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,31,10,0,0,99,74,20,5,2115,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,10,5,81,606,9,2202,145,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,172,59,19,122,27,76,603,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,1021,2652,13,93,66,4,1511,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,72,52,26,5,103,19,117,9,166,661,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,170,31,371,18,5352,21,13,3464,2165,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,68,21,5,1419,189,41,7,2464,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,883,30,10,1183,21,0,11,14,33,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,568,5,111,79,4,0,253,285,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,72,73,11,13,339,33,6,5,1944,700,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,102,79,257,10,5,1510,84,7,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,2231,195,15,61,6,5,486,972,833,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,53,73,57,18,3481,6,13,4266,1521,151,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,29,55,806,1346,56,214,11,5,3745,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,69,25,68,21,5,3026,6,18,309,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,30,20,5,106,9,158,20,171,773,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,69,25,10,250,284,287,11,5,194,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,75,314,29,6,113,96,6,13,539,2206,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,65,24,145,57,4,1076,11,32,90,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,5,49,254,296,10,13,164,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,412,64,52,10,3648,9,7390,11,13,1498,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,5,802,107,21,13,0,4,147,1816,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,65,24,36,18,111,79,11,171,648,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,66,568,11,13,1423,6,5,577,720,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,5065,1508,366,10,0,6,32,0,189,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,6,5,70,39,3031,10,236,2836,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,5,0,21,3345,67,18,5128,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,75,502,346,41,4,378,6,5,375,245,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,567,28,46,5,210,11,13,545,33,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,69,25,6,50,197,68,21,14,863,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,35,95,53,326,0,6,5,3933,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,64,3607,11,5,3461,9,186,4,391,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,517,195,29,399,6,5,238,110,27,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,24,108,0,11,23,141,436,13,2307,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,412,64,593,39,56,6,0,347,9,3983,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,48,6,5,101,413,68,0,9,1488,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,42,514,120,260,20,14,233,584,15,118,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,2559,15,266,6,5,0,7,0,27,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,129,12,4406,138,610,55,9,145,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,24,68,21,2292,27,2292,41,32,967,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,48,30,11,5,3227,9,181,321,114,11,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,858,7,2501,34,4,12,98,516,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,15,67,18,940,11,5,837,54,90,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,3038,37,58,5,317,1307,11,23,134,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,0,61,19,2129,57,7,2207,978,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,10,105,37,11,14,33,595,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,3249,12,10,70,615,2162,32,431,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,42,25,44,52,22,11,49,0,699,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,53,156,41,18,0,10,1485,19,85,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,0,31,68,41,4118,62,19,221,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,40,186,599,4293,21,0,41,3498,1593,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,521,31,68,58,5,1310,41,4,1234,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,1451,31,82,11,5,566,19,239,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,40,488,11,5,431,9,757,22,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,155,11,5,439,6,5,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,716,6,5,50,262,36,18,714,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,75,44,487,26,5,103,18,881,11,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,5,1839,145,57,4,775,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,383,12,10,615,158,20,5,4723,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,40,136,258,613,10,356,93,2936,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,40,51,130,46,1265,2405,9,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,48,155,11,23,121,46,5,1418,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,33,46,5,3278,1071,10,356,1880,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3934,1476,20,5,2004,199,57,918,1019,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,2795,58,14,640,107,21,0,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,104,242,29,52,11,32,484,13,793,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,29,178,125,14,6302,43,50,4985,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,1086,322,28,26,4,115,0,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,875,25,37,19,1240,10,32,2526,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,1034,6,5,101,262,2198,38,562,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,25,15,6,5179,30,11,5,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,6,0,427,22,10,79,551,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,273,15,2660,20,13,556,1028,4,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,1438,79,51,6,126,2482,11,5,1294,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,307,11,14,33,8,670,162,1822,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,0,6,81,485,67,7,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,17,543,411,428,465,443,18,619,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,190,72,3991,11,13,33,305,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,240,10,0,472,46,17,44,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,75,29,6,0,166,613,3634,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,0,1739,14,0,227,18,91,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,75,297,6,404,2397,1284,19,121,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,411,428,30,9,37,787,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,40,479,75,2531,0,11,5,106,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,2618,0,5733,11,18,0,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,106,265,0,907,8,4,3738,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,841,287,4,0,6,5,1310,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,412,29,52,11,5,5412,10,6395,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,104,24,9,7,15,2348,27,4341,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,64,11,687,6,5,1490,0,700,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,72,51,26,13,21,62,2435,1362,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,4,12,19,254,30,20,13,1129,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,1188,82,58,4096,16,33,153,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,64,0,22,8,108,0,27,2316,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
