농업면적,연도,지역,비료사용량,비료잔여량,작물종류,토양유형,농약검출여부,등급
3699.7783611140912,2017,세종,328.1131081693903,1463.197193657289,보리,모래,1,B
16306.616238277711,2010,대구,248.52872551457256,8743.630382304882,밀,점토,0,A
9217.945013592134,2017,광주,214.7795425534518,48.52685078350513,밀,점토,2,C
12324.286878767627,2012,부산,372.7454205330905,1125.724817724437,밀,모래,2,B
95396.65462370239,2012,충남,409.547375231264,18566.323414832335,보리,점토,0,A
17490.842854261202,2022,울산,364.952241702769,209.6365714003573,쌀,모래,2,C
41736.49656321499,2008,전북,423.1970686174659,4454.918706801279,밀,양토,0,A
58489.85107705081,2022,대구,125.48246141852738,2739.679731138352,쌀,모래,0,A
69296.89846376197,2021,충북,443.1431403805951,27.713320742533206,보리,모래,2,C
65074.13561894987,2000,전남,170.6839630138365,25811.5516194567,보리,양토,0,A
66282.43138113218,2017,전북,362.25503324328577,1334.1955380168442,쌀,점토,1,B
54733.80167677527,2019,전남,189.254219515154,252.0164249999276,밀,모래,2,C
7857.946979634316,2017,부산,375.60547945168616,2124.849120232121,보리,점토,0,B
83364.5396967533,2008,경기,284.96228021678,25405.65881484851,밀,점토,0,A
49391.355532688896,2011,전북,505.47695363742787,8762.22354799781,쌀,양토,0,A
22941.790443196256,2015,충남,242.82543182852163,2785.4308165097027,보리,점토,0,A
57650.06890746136,2006,세종,217.36118098747932,6393.193259909029,밀,양토,0,A
74204.6846488577,2023,충남,361.39489182188186,462.73088785141607,보리,양토,2,B
28029.567613445623,2020,울산,305.5064275737135,3045.472382091267,쌀,점토,0,A
2608.442863896598,2005,인천,359.6840829497836,3643.9387542222685,보리,점토,0,A
56693.960088217354,2022,울산,369.2059919559416,617.9642729241801,밀,점토,2,B
77643.5296961596,2019,충남,388.33424519153914,715.4618419846211,보리,양토,2,B
94996.43526800557,2003,충남,359.23095495632015,876.0400307230078,보리,모래,2,B
1635.9531343506703,2009,전남,259.17317275980173,356.50516036307715,밀,점토,2,C
38028.67767634723,2007,인천,187.7804138294131,426.7709706364242,밀,모래,2,B
68842.57675025429,2005,인천,329.1884289218691,915.2157568732086,밀,양토,2,B
48561.17485858597,2019,전북,209.05667454168128,1345.0247039196706,밀,양토,1,B
80097.98282960235,2008,울산,226.8145203974876,1.3656589856978096,밀,점토,2,C
3799.323533941175,2010,광주,374.3368968537093,124.90876512971045,보리,모래,2,C
35611.30588186053,2023,광주,516.539138636014,343.65650600097524,보리,모래,2,C
96743.32011439088,2000,광주,255.90001221412678,12.871954471494695,보리,모래,2,C
35689.69243603615,2017,전북,175.85866992816963,324.87266990658475,밀,모래,2,C
33193.761141243354,2023,인천,282.3578802882065,179.134333005166,밀,양토,2,C
14587.057383768479,2022,대전,323.3675508550821,4760.434213731609,보리,모래,0,A
80452.85852023459,2020,충북,363.27584642304976,4489.088210805043,쌀,점토,0,A
19006.345349177143,2001,전북,320.24747929210736,20.19582859067499,쌀,점토,2,C
6902.5006142864495,2011,부산,343.84621984530787,8105.871854488109,쌀,점토,0,A
89549.04984039218,2021,대전,213.74121981651695,56.515387115974484,쌀,모래,2,C
84309.19244419808,2006,인천,292.8301446662271,5165.373851089823,밀,양토,0,A
97024.2730692611,2013,서울,195.00936871026673,979.1076741622038,보리,점토,1,B
38488.89020670761,2005,세종,220.34626787007653,511.04250652409615,보리,모래,2,B
13993.36284474642,2023,충북,262.62135506859323,253.51458206752528,쌀,양토,2,C
2671.2037807532183,2018,충북,296.3718177351885,4064.8756939813316,밀,양토,0,A
94143.63270017921,2010,서울,334.3461123521762,1803.4307789825473,보리,양토,0,B
81828.2948974005,2010,울산,277.5660616603898,2130.130176067933,보리,양토,0,B
47497.88189459151,2019,경기,114.53936412886011,203.22209402267956,밀,점토,2,C
19237.944247298085,2023,세종,266.3164401903942,2526.1034025037,쌀,모래,0,A
83135.69704481434,2014,충북,396.91520038648235,1206.7561833325017,밀,점토,2,B
20571.876327274207,2021,강원,377.19985755850644,84.01815693304319,밀,모래,2,C
6131.91025435708,2015,충남,350.7187498388101,26106.733221723473,밀,모래,0,A
32829.67247029238,2018,전남,550.9885718075782,3338.0738787926666,쌀,양토,0,A
3427.1321920149494,2021,충남,400.7310689388959,859.8351402820035,밀,양토,2,B
89540.15399173876,2014,충북,196.64630754486575,9519.54944585836,보리,양토,0,A
84789.15922637527,2016,전북,248.87209389832572,1476.8910595936825,보리,양토,0,B
84592.47862815474,2002,충남,454.1239185085386,86.60528927826076,쌀,모래,2,C
27835.10775884372,2000,전북,237.15125536280448,1050.2141093342561,보리,모래,1,B
80374.17496177455,2015,대구,117.6735753602153,23827.960237777297,보리,모래,0,A
85632.29970575722,2000,광주,311.2483523222995,158.96549260633833,밀,점토,2,C
74782.87872859571,2014,울산,350.72656036133645,273.0617839326483,밀,양토,2,C
63912.299560916275,2008,전남,142.74874301953867,485.92006487963886,쌀,모래,1,B
15321.682870468958,2006,경기,323.59328077403967,7758.339955218039,보리,모래,0,A
30489.64751710223,2001,세종,131.85506907416936,2104.3045536203767,밀,양토,0,B
29535.559171259214,2007,부산,190.5715604834743,4655.493621042278,보리,모래,0,A
66341.51248970006,2018,제주,362.5411465759306,3564.1767224422174,쌀,모래,0,A
57267.96538850825,2017,충북,238.71688550363123,8160.268352148362,보리,점토,0,A
67237.57595465606,2023,대구,288.8176870744605,557.4238361067064,쌀,점토,2,B
6952.823791913045,2006,광주,377.87666231957485,13.218578504737991,밀,양토,2,C
84551.91541490953,2001,세종,502.58284879907706,94.42041911447218,보리,모래,2,C
67348.49887714296,2010,경기,270.7267636364059,1065.4918558409981,보리,점토,1,B
27502.140813890874,2002,제주,319.19499325786234,1780.5584079665307,쌀,모래,0,B
31038.49546152573,2013,울산,244.86161281022618,1657.4728456716089,쌀,점토,0,B
61435.19900099301,2009,대구,449.6578019523612,2689.607185577111,밀,점토,1,A
40231.1821844219,2004,제주,310.7079257138477,715.595157044216,보리,양토,2,B
29359.567646198764,2006,부산,310.61977190006786,126.51721412973134,밀,점토,2,C
38984.801470027516,2021,울산,173.48286200621538,2990.773588819423,쌀,점토,0,A
67378.50250570901,2021,대구,364.8567714361703,181.4445339410603,쌀,양토,2,C
73097.83900283487,2001,전남,340.11512896076863,5308.4999106454925,밀,점토,0,A
22226.86886241548,2018,세종,266.08457899429357,19730.894397290205,쌀,양토,0,A
84849.6924520216,2023,대구,269.23908191360624,1281.0917791589454,쌀,점토,0,B
92341.77434372113,2016,서울,271.3538984372165,94.6874121570998,쌀,점토,2,C
18694.40361666694,2022,세종,176.28884155587235,5514.562807709761,보리,모래,0,A
93019.62358814532,2008,세종,229.58758727503863,26.591480969964582,쌀,점토,2,C
65025.04568461277,2007,인천,168.72578826682934,5500.387733469943,쌀,양토,0,A
90514.0822770621,2018,대구,472.8909951324669,223.56392880059096,밀,점토,2,C
55252.619841527885,2020,대전,453.01165638713604,60.13516075895163,밀,모래,2,C
14181.651904717004,2013,강원,585.5274268251692,78.38554460135764,쌀,모래,2,C
89873.9030739858,2018,강원,223.91064251270333,1376.9656895391822,밀,모래,1,B
27904.697302179422,2009,세종,290.222016748034,13980.58120762608,쌀,점토,0,A
24638.967696349573,2007,세종,389.54255790700364,3380.899369730677,쌀,양토,0,A
1319.8309143758481,2014,경기,232.77748860469435,84824.67951652588,밀,모래,0,A
8501.774140901884,2014,경기,359.69646458645065,733.2774009848105,밀,점토,2,B
85534.31898925248,2009,강원,91.79252917762932,4410.949990490091,보리,양토,0,A
69007.84968126727,2016,서울,174.2121700684248,455.20382820001345,쌀,양토,2,B
29155.00657500858,2012,광주,248.36683779889785,39.59569236910999,밀,모래,2,C
90664.89437219578,2004,울산,340.30353533615084,41.49422887497269,보리,점토,2,C
40753.945387131775,2002,대전,304.42444570148336,262.68065921560094,보리,모래,2,C
81212.66231293282,2012,대구,370.53849057315364,858.9892293381232,쌀,양토,2,B
9435.201042766425,2016,서울,288.0308222154566,298.04285789123617,밀,모래,2,C
14060.603308609003,2009,전북,183.7876120561038,1565.3143638574143,밀,모래,0,B
49390.511190205485,2023,부산,382.5587340032432,213961.3021493064,보리,모래,0,A
92199.38834493163,2013,경기,256.6234542165737,162.94228609306273,쌀,점토,2,C
14923.055873969826,2022,충남,127.98103907131821,2268.5790458495353,쌀,점토,0,B
71909.68953265043,2023,대전,252.31287726498223,9966.349913954726,밀,모래,0,A
94149.78523922594,2020,전북,154.9748994496392,6.037394975829963,쌀,모래,2,C
26872.069382191567,2021,대구,8.999566600431024,826.226508953827,보리,점토,0,B
70493.90551277755,2017,대구,291.6916625665052,3678.945090645587,보리,모래,0,A
15886.496330498847,2019,강원,467.16413293199065,1025.7207875855822,쌀,양토,2,B
24918.19571662545,2002,부산,356.73482774774556,472.9324681244527,보리,양토,2,B
36814.31985504665,2004,부산,368.2846331793321,126.37287384004513,보리,모래,2,C
81570.82949498003,2009,울산,277.74892501677755,557.8004967426613,밀,양토,2,B
81690.89613428614,2015,충남,266.32669330664817,29559.02345345317,쌀,양토,0,A
71547.41770060471,2009,전북,276.10755218405467,405.27322713108293,쌀,점토,2,C
21237.26173407165,2023,전북,415.11318842555636,3629.5134152276823,쌀,점토,0,A
19979.194898555852,2005,충북,324.04181946882284,7292.545314123762,쌀,모래,0,A
20724.49598350684,2001,세종,290.8998643863851,315.27634801299763,밀,양토,2,C
95657.50587807961,2021,세종,189.524149852332,143.17982199927621,밀,양토,2,C
96824.35595599105,2014,전북,273.39522128705545,2321.7808201124044,쌀,점토,0,B
92913.7091111499,2012,대전,330.89859068326086,494.1390148769202,보리,모래,2,B
15722.696551909505,2020,인천,359.6970160526036,259.27821033437306,밀,양토,2,C
69312.09489574595,2011,강원,388.78441880205406,403.0022528140258,밀,모래,2,C
43491.07650882836,2003,충북,394.77339242407913,1220.372345820237,보리,점토,2,B
86360.71785443921,2008,강원,398.87355199136437,43871.78860185175,쌀,점토,0,A
92546.96302671482,2015,서울,251.73298411825752,7566.202568717096,밀,양토,0,A
60779.91501551461,2001,서울,489.3983310090841,17756.040440734556,밀,모래,0,A
44767.82532390097,2005,강원,266.58169436102446,4608.287160874007,보리,모래,0,A
11057.337905084558,2015,세종,452.40409551481537,1260.7411830900605,보리,모래,2,B
87854.18336268778,2006,서울,290.54220614402243,18454.57376885935,보리,양토,0,A
3092.037457984461,2022,울산,316.76273466524844,286.57466434168384,보리,점토,2,C
90967.30948040792,2019,제주,271.4503211560773,6954.573082082628,쌀,양토,0,A
48182.5659103812,2003,광주,395.9619146931884,1128.4444324313565,밀,모래,2,B
71353.27670276359,2000,충북,409.90724148117357,174892.64364215842,밀,점토,0,A
72928.64948261557,2016,울산,190.39401589859204,619.9382080769782,밀,점토,2,B
4824.202364904178,2017,전남,392.10048145946575,9411.251777034415,쌀,모래,0,A
13904.47683972652,2017,경기,404.1425772320781,1627.186972696733,보리,양토,1,B
96280.75495204022,2000,세종,385.9643903919895,5534.519422638182,밀,점토,0,A
47965.99800890665,2013,충남,413.9023704774446,10.878739248112424,쌀,양토,2,C
42241.1773245988,2020,충남,451.5342310581183,14884.269193327664,보리,양토,0,A
35258.4304255195,2020,세종,138.8593140475503,28953.144386251697,쌀,양토,0,A
80507.35701056846,2010,서울,281.49645118455317,159.664748166419,쌀,점토,2,C
50419.36078763347,2012,충북,347.2191819080538,9074.50833265429,밀,모래,0,A
69446.36935177565,2007,충남,347.82069178504855,44027.98927880881,쌀,모래,0,A
23577.854847343362,2002,부산,299.07836863498034,118558.5216796435,밀,점토,0,A
27268.447832359238,2023,서울,208.10479475098694,162.02339448467887,밀,모래,2,C
51169.19436927978,2008,부산,347.62098290126215,63.22501333158585,보리,양토,2,C
34928.45967383244,2020,인천,359.25620185395894,1248.2520793920542,쌀,모래,1,B
57039.49457905636,2022,광주,279.28171378849004,221.1820626261179,밀,양토,2,C
62455.709860785355,2016,부산,251.8562627912391,3104.232887417814,쌀,점토,0,A
80602.49949796834,2022,전북,270.8550282132483,19579.970205774334,쌀,점토,0,A
11636.881284160934,2002,광주,158.5492197954872,44.202750839783434,쌀,점토,2,C
10789.713605359777,2003,부산,324.1539835394787,323.44225115662596,쌀,점토,2,C
92457.96034946736,2011,울산,230.26197884372448,146.02165224528926,밀,양토,2,C
34917.08501230707,2017,충북,262.13886934710814,16833.65266386899,보리,양토,0,A
93915.66138399894,2019,대전,160.29315460819208,468.33858352070496,밀,모래,2,B
79346.60467483477,2019,세종,236.07018499698637,218.83614547358107,밀,점토,2,C
60955.4888776997,2011,세종,187.1564663169835,11025.195479993788,보리,양토,0,A
33102.28049019573,2016,대전,160.64078067823309,357.17147805221714,쌀,양토,2,C
93694.23292808118,2014,충남,306.4250466541389,16.636903813388848,쌀,점토,2,C
6688.870504038931,2023,인천,263.77595184873974,499.6991799663603,쌀,점토,2,B
56234.95463499213,2013,대구,318.36399149241873,2.802209046510043,보리,모래,2,C
66051.33639551923,2012,전북,381.7398289699152,329.0990409619812,밀,양토,2,C
52834.404862558695,2002,인천,511.7546339634679,36.15723895968963,보리,점토,2,C
82020.2413433882,2009,충남,362.1941856328212,17550.423425164554,밀,모래,0,A
64092.40289276972,2009,광주,274.6267258338868,58.404464752285364,보리,점토,2,C
70082.80941950448,2019,부산,349.8114695928662,2485.5056729606104,밀,모래,0,A
41460.13693903759,2013,울산,369.1124917371794,214.2702292439696,보리,점토,2,C
28854.592837793287,2022,울산,173.74494695849512,105.81299402436969,밀,점토,2,C
27451.931803764244,2013,서울,246.60774918279256,69.88852631155474,쌀,점토,2,C
13509.997060995112,2013,울산,77.09130384756753,63.45406521687556,쌀,양토,2,C
57158.18153364079,2006,제주,0.0,14000.044016183676,보리,점토,0,A
3069.246193780547,2016,울산,322.06051341820796,3642.8608466387323,밀,모래,0,A
13507.074252882843,2022,제주,352.4578171678184,44.36046161521774,보리,점토,2,C
92027.32951522239,2002,경기,339.1581859604819,158.59583422834004,쌀,양토,2,C
63954.77123261671,2000,대전,269.03254061668616,745.9808434811582,보리,양토,2,B
50886.49409456199,2011,대전,338.71263495596276,270.9219192332267,쌀,모래,2,C
19585.994518453583,2002,대전,207.43051459454938,58787.65944771878,쌀,양토,0,A
46121.65838814185,2005,울산,426.40371609732705,36357.4922892094,밀,점토,0,A
8202.028859800877,2010,경기,298.15551742763,862.4039117401701,쌀,양토,2,B
99802.47649703425,2011,충남,457.84931174744145,508.2212783486821,쌀,점토,2,B
8197.273484542748,2018,제주,362.643327899944,10052.403371131992,쌀,양토,0,A
95226.35989453518,2011,서울,328.7093165557654,70.90893827758372,밀,점토,2,C
76479.74123833509,2019,전남,419.2066421393911,84.0197687406867,밀,양토,2,C
15042.8901907323,2022,서울,230.60111368427133,1664.3347272300412,보리,양토,0,B
75348.68794725847,2011,충북,44.16944161110314,1142.8837903965991,밀,양토,0,B
47166.989987670124,2019,대전,432.839671761762,2145.5228775091196,보리,점토,1,B
87935.55282682957,2018,인천,267.5070362576058,82516.24019774116,밀,모래,0,A
65165.81293724844,2014,인천,109.22986034656526,1665.1637409175573,쌀,점토,0,B
69592.98201932183,2002,전남,559.639558658254,9224.648637561197,보리,점토,0,A
14558.252159373678,2008,전남,179.93506423536212,389.7198552188478,쌀,양토,2,C
17268.124594859535,2021,인천,456.3743252611846,19366.9605152349,쌀,양토,0,A
82703.47414456462,2015,충북,142.170735535445,6097.783479562979,밀,양토,0,A
28069.20172524625,2015,제주,341.9919541663327,40.33262589961556,밀,점토,2,C
10564.951459077172,2010,세종,407.09918501080705,522.6286557807623,쌀,점토,2,B
48548.06795129125,2019,서울,409.22473418982634,110.95369447125871,쌀,모래,2,C
54068.25819814046,2000,울산,272.31392201372114,4023.327837998821,쌀,양토,0,A
61707.2866747845,2015,세종,231.2461233625186,438.70703030121416,쌀,점토,2,B
13641.288467539789,2006,강원,365.1978502920281,80.72239716801934,밀,모래,2,C
63447.86921175218,2013,전남,378.5899502687313,624.8184801247727,쌀,모래,2,B
88168.5702802423,2018,전북,280.15465504308173,4641.735502728157,쌀,모래,0,A
13192.417598404249,2001,전남,281.25639017990704,3856.564135223817,보리,점토,0,A
16826.83836400797,2016,제주,246.4428627766029,507816.0569037395,밀,양토,0,A
81821.52724500826,2000,부산,255.28740391728817,144045.9465251094,보리,모래,0,A
7179.890840602416,2008,충남,444.6186351834899,4.75546720134488,쌀,점토,2,C
98977.57413407769,2022,울산,317.7310876573693,851.0839729307924,밀,점토,2,B
39666.36431044865,2017,강원,307.04165463709916,5564.031845239613,쌀,양토,0,A
43097.20370685532,2005,전북,334.57954700574106,2868.51238010904,쌀,점토,0,A
28066.523347201026,2002,충북,327.86685999677576,1204.9855673178215,쌀,양토,1,B
25498.584909042012,2016,제주,450.5220624978766,259.1504090237757,쌀,모래,2,C
11678.257035705385,2000,충북,358.28402245505737,453.59497233954306,밀,모래,2,B
44514.27005234895,2022,전북,188.67564828437966,70.54428740313433,쌀,양토,2,C
16412.884988271813,2007,대전,345.6333472947689,1303.9184313337773,보리,모래,1,B
61515.51162581545,2021,대구,217.2784066332118,1392.438303753131,보리,점토,0,B
73688.73200533609,2004,전남,374.955661827925,693.5860139828218,보리,점토,2,B
96220.86047023968,2020,세종,206.03286198817202,541.4354643069477,밀,점토,2,B
97040.49525093794,2021,광주,228.3773607410955,3999.5812731749616,쌀,모래,0,A
13317.336917820981,2019,세종,354.37026448747446,152.4572182488848,보리,점토,2,C
57658.1177083419,2007,인천,238.35511418378323,477.10378061019566,보리,양토,2,B
13654.9419858605,2014,강원,254.92257028691068,1114.1920406931704,쌀,양토,0,B
88679.65376266048,2020,광주,277.29374539299135,62.63960224827648,쌀,점토,2,C
74928.74604656702,2001,제주,128.9114432811695,890.3626733006082,밀,모래,0,B
80751.16397662857,2004,전북,359.8487665471516,314.5138525838899,밀,점토,2,C
18208.639448569455,2000,광주,479.00995469394,676.5884390695041,보리,모래,2,B
69565.11216713903,2022,전북,150.1892923212752,98.82093673795879,보리,양토,2,C
72865.06173305413,2007,전남,243.29297611237683,234.2891383312317,보리,점토,2,C
25942.53828225183,2015,울산,376.46041096248064,433.8381221906421,밀,모래,2,B
14413.463357033852,2005,인천,438.4064140052223,282.7522217530454,밀,점토,2,C
82503.68120561073,2022,충남,167.57081940941825,268.22675112630543,보리,모래,2,C
73171.8798909853,2008,광주,262.2897834189039,71.91995021065163,밀,모래,2,C
5351.89426901846,2008,경기,162.80058384975163,12740.507826126292,보리,모래,0,A
25181.90030655482,2007,경기,447.94033436139,17064.756681980645,보리,양토,0,A
84982.31537821458,2003,서울,203.4807886903256,13944.666859726645,보리,모래,0,A
44787.556436846964,2009,부산,364.42468226346983,18.32495684881239,밀,점토,2,C
76406.04130336513,2003,울산,340.2568329119352,68.15413855260667,쌀,점토,2,C
90658.76311126829,2019,부산,245.19467529380108,3172.763543303858,보리,양토,0,A
47222.13768057562,2005,인천,352.00059691026127,48.793437566588885,보리,모래,2,C
36734.14314697182,2000,충남,194.0007673725728,7401.642961319546,보리,양토,0,A
92056.66317184345,2019,부산,362.25572401727794,1144.6759162825736,밀,모래,2,B
94661.05289879277,2002,충북,290.8429111387893,31024.714295364833,밀,양토,0,A
64754.9457240142,2011,전남,65.31449598493631,43625.16285551109,쌀,점토,0,A
27573.139429998293,2012,인천,356.394618303509,1402.5645779848319,밀,양토,2,B
31935.367982934713,2018,대구,147.2807149494531,1921.6649491489695,쌀,점토,0,B
50396.51407699394,2011,전북,390.64162926642837,270.04726474956703,밀,양토,2,C
96496.30150025843,2013,충북,273.01604364876505,910.3232271822377,보리,모래,2,B
36921.60215234879,2002,충남,265.86512935296497,632.252221967027,보리,점토,2,B
51660.7577040352,2020,서울,441.8117420475122,503.7194753259715,쌀,점토,2,B
87337.18732234092,2017,서울,231.4843175631458,288.8469882324663,쌀,모래,2,C
60947.023671968105,2013,제주,261.99964424752073,20252.279837467417,보리,양토,0,A
28471.5976785339,2008,경기,152.8991684021098,819.8738065311271,쌀,점토,0,B
41011.73046867478,2022,충북,273.1822850252824,253.86172896593732,쌀,모래,2,C
14510.407492262946,2019,전남,354.05580466790633,689.8435724118359,밀,양토,2,B
53256.03167628566,2001,충북,170.3466288770231,156.08498473200805,쌀,양토,2,C
49257.75495357386,2009,대전,241.31709414710411,398.65930504518224,보리,모래,2,C
65906.6772017653,2013,대전,273.7309604865477,877.5573086910537,보리,점토,2,B
15340.858155925956,2023,대구,206.2978592867147,44804.83195309209,밀,양토,0,A
58150.0847742391,2001,인천,305.63144707425414,182.63618326874598,쌀,점토,2,C
66087.56409673956,2022,광주,342.78685497541466,1103.0985675164366,쌀,양토,1,B
58141.482285456645,2006,경기,267.6691095777532,5898.1537008287205,밀,양토,0,A
91666.0188735191,2014,울산,219.24975485646024,441.8605091900465,쌀,모래,2,B
63289.941543153654,2011,서울,242.54680117076225,4159.705348656262,보리,양토,0,A
69143.77571960504,2021,충남,151.42906333783054,1214.4044748454194,쌀,양토,0,B
72961.76629200323,2010,인천,208.55132541917436,24787.086807790558,쌀,양토,0,A
77933.18830253361,2022,광주,327.3610902446049,3424.1577113119424,보리,점토,0,A
44915.20613556995,2006,강원,204.11840238008887,37613.4012180498,보리,양토,0,A
21650.87252600009,2012,세종,200.99550527255457,383.4943022180434,보리,모래,2,C
25975.98983581688,2015,부산,420.6205533822209,435.16107378351467,보리,양토,2,B
9403.149309714117,2020,세종,539.6164650783251,53.51592678786701,보리,양토,2,C
67001.52159544785,2006,울산,341.3532700345949,2423.666894471376,밀,점토,0,A
1621.3636504861372,2014,강원,446.3898546315785,1478.4186051917516,보리,모래,2,B
40513.774459350134,2018,부산,187.5989218039421,22464.935085726374,쌀,모래,0,A
6101.78863489447,2018,전북,249.04444096890654,169.6086375144698,보리,모래,2,C
95691.36985365408,2016,인천,353.9169904652704,9368.71087383135,쌀,양토,0,A
82428.06712871323,2007,세종,408.8868641560313,94.05359952309438,밀,모래,2,C
45470.823451064425,2002,세종,309.516570252043,49.67131863727829,쌀,모래,2,C
83434.20802996807,2016,전북,245.7929810316435,44266.29580813121,밀,양토,0,A
71730.09509632086,2003,충남,443.2921850421491,230.01228431601413,보리,양토,2,C
39372.929280819364,2010,세종,301.4929157982536,1485.3811113698553,밀,모래,1,B
30360.190386116523,2019,울산,224.41312252681536,1330.071651976315,밀,점토,1,B
79940.33847650392,2017,경기,261.96252202625726,16792.751790676288,보리,모래,0,A
60332.91783670525,2008,전북,304.5390472991371,755.331760726601,쌀,모래,2,B
52657.02520521402,2005,부산,321.7196299135663,21654.49762048944,보리,모래,0,A
77348.58669409562,2023,충북,263.2062706454647,190.12907117433943,쌀,점토,2,C
66212.52586640953,2020,충북,151.97433255567057,3004.5802451564405,밀,양토,0,A
34830.40878807068,2002,충남,382.4140936605674,157.07999176276067,쌀,양토,2,C
75245.86146737386,2016,광주,98.73767130833966,2369.578068050841,보리,모래,0,B
80226.64553717183,2023,충북,179.02269171323167,28051.353838739404,보리,점토,0,A
62586.33162539817,2004,부산,289.5922481394906,2027.75087074243,밀,점토,0,B
18244.07722510426,2006,인천,317.5554190507317,765.8454328986924,쌀,양토,2,B
17014.337785305717,2011,충남,167.9221206943675,47.56452339322884,밀,점토,2,C
16474.599020965557,2009,대구,368.3598148130308,357.81272401352265,밀,점토,2,C
70227.5617571031,2004,세종,398.5093814465085,445.1701426002593,밀,양토,2,B
83612.86048595513,2009,인천,205.4214010030321,93.81342789524525,밀,모래,2,C
32051.405549377112,2019,서울,377.44409941697484,124997.38265736574,보리,모래,0,A
45239.49846860731,2016,제주,307.9698048875362,40653.13645148669,밀,점토,0,A
18778.02133356482,2009,광주,226.12191244652902,3043.8184849885247,보리,모래,0,A
56825.283400930515,2003,광주,293.70419860101333,784.5631917934529,보리,양토,2,B
40841.916565143285,2022,충남,290.03425732225423,30571.160409171,보리,모래,0,A
76118.09452872816,2001,서울,210.27328355960765,1505.0301780723212,보리,점토,0,B
35368.33540570616,2017,대구,400.7755215182433,7994.613009664006,밀,점토,0,A
22193.975443073778,2016,전북,224.23757762773437,2074.3174147174946,쌀,점토,0,B
56276.398339152795,2023,경기,273.2798377259721,7303.837870317887,보리,양토,0,A
63149.2147780748,2013,충남,251.5507770985036,14076.22229084997,쌀,양토,0,A
97481.24734739753,2016,세종,176.4641233726462,3417.2385374833843,쌀,점토,0,A
41192.60457665147,2019,부산,324.4442776311135,20.43008765899593,쌀,양토,2,C
22041.41658492404,2003,세종,323.757251298784,1053.3104670995754,밀,점토,2,B
34788.62844142874,2005,전북,395.8986968028156,257.7227499316187,쌀,양토,2,C
80243.85914009488,2017,강원,346.5990713482948,235.2855987125416,보리,양토,2,C
65603.64535334012,2006,전북,408.19866919426016,870.9232115331679,보리,점토,2,B
9318.731806569822,2006,울산,404.8089566710111,496.1789932774938,쌀,점토,2,B
61325.388636387535,2010,세종,236.41013484714682,24610.994842418055,밀,점토,0,A
57887.30966147746,2010,대구,279.49688567442445,664.5100064721005,밀,양토,2,B
44179.74777367061,2012,울산,256.375421839515,343.30484735280714,밀,점토,2,C
10601.31112333442,2013,대구,365.14570534144286,9894.241295596657,밀,모래,0,A
96900.27329656814,2006,전남,325.6550140450433,34.902198400480366,보리,점토,2,C
89818.96673718566,2003,강원,309.1138423901699,24858.569643896717,보리,점토,0,A
11890.22909306373,2016,인천,333.9651928619961,6650.406399874331,밀,모래,0,A
50831.12484945932,2002,강원,241.09633300040716,754.0875006591655,보리,점토,2,B
17619.66974457286,2012,대구,345.55317733416103,4707.6429953942115,쌀,양토,0,A
21063.390522614704,2019,대전,222.85394780421075,2638.6439384536857,밀,모래,0,A
70707.89358082146,2018,부산,306.0768820994663,380.85013185357127,쌀,양토,2,C
75969.08012061851,2013,대구,271.3076441782834,1100.32146140176,보리,모래,1,B
68782.14638571285,2012,제주,298.8436487404682,1572.4809460554645,보리,모래,0,B
69770.29779874001,2023,서울,422.11483712361814,715.1417977501613,밀,점토,2,B
21054.019970597947,2003,강원,437.974854307087,409.106392831053,쌀,점토,2,C
41397.17380864232,2001,충북,394.0632611351222,6765.730488658863,보리,모래,0,A
43383.155867699286,2023,충북,404.99844803011524,223.27043247214883,보리,모래,2,C
49968.26527171438,2006,경기,254.36221251622686,491.58670015866966,보리,양토,2,B
18558.980026245004,2012,세종,344.37798311539507,1180.0117492656059,보리,양토,2,B
19191.009941455195,2006,전북,430.7399713020539,1479.6475429376928,밀,모래,2,B
77709.68661233957,2011,세종,295.53686195521277,1010.9215374763653,밀,모래,2,B
41761.27114508016,2020,충남,282.57941660669076,14.460859610854097,쌀,모래,2,C
44259.360209219536,2007,제주,430.10335155595317,905.7429805355191,보리,모래,2,B
79956.40470102942,2019,광주,331.0852648590115,1414.0985476129993,밀,모래,2,B
75059.28438479852,2004,대전,327.46622472796133,32.41679883245407,밀,모래,2,C
77092.54929132239,2019,광주,134.23652404029303,1068.7459373410186,보리,모래,0,B
16518.249156173883,2016,서울,198.58248983861753,86.1677724767423,밀,점토,2,C
70263.68035490156,2021,강원,269.0495019470299,1484.443037401252,밀,모래,1,B
20276.4461995779,2023,서울,294.4214764238374,1030.5070595542472,밀,점토,2,B
55487.4298665019,2001,제주,195.1328978869484,5058.979466032341,쌀,모래,0,A
99450.14354419515,2019,울산,356.0269827912057,39749.52525025782,보리,모래,0,A
98017.88784035515,2000,제주,236.22925716801853,2012.717041816793,쌀,모래,0,B
85812.06004221199,2008,울산,310.78566360853335,3232.427522708875,밀,점토,0,A
46296.39639088464,2002,울산,187.98513511397334,915.856718787038,밀,모래,1,B
50615.75944334142,2001,제주,280.7512920170537,143.24267461014097,보리,양토,2,C
10444.364712545244,2005,울산,200.9616119230407,18364.621609469672,쌀,모래,0,A
28742.99663573539,2021,충남,363.34463346882836,1765.9457800818366,보리,점토,1,B
84996.78111313032,2018,충남,319.4270110278593,1145.1288443141914,보리,점토,2,B
