0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
2,3,37,11,18,652,92,3,4647,10,213,457,6,499,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,99,5,3,3505,271,7,3,290,184,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,175,16,1128,18,327,75,3,3504,7,20,0,754,1693,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,5,3,0,629,10,0,96,9,19,3,429,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,8,35,7,3,855,70,17,3,179,7,3,1827,317,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,196,10,401,135,20,373,5,26,180,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,34,40,59,3,69,1010,12,3,2819,5,26,202,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,199,10,548,45,2295,5274,289,5605,413,0,3,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,3,13,16,31,7,6,258,5,42,11,1028,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,281,10,24,34,178,50,12,3,61,67,5,226,202,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,109,111,16,36,5,3,879,10,45,25,34,9,40,367,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,16,5,3,179,7,3,58,302,11,46,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,35,5,42,11,3,1893,5,3,570,380,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,45,8,7,148,14,36,3,125,12,716,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,114,8,9,1001,120,74,11,3,264,68,6,46,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,103,16,36,5,3,46,382,5,6,426,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,63,12,162,28,96,35,92,3,58,86,11,18,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,8,9,256,120,17,868,19,3,0,4816,99,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,32,9,36,3,769,486,10,268,68,3,219,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,52,32,12,6,51,1567,9,78,367,64,6,537,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,18,151,7,3,4207,83,5,42,11,3,378,10,506,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,23,18,248,5,6,102,7,3,942,87,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,62,16,584,74,6,239,11,3,28,76,12,30,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,10,3,23,54,135,815,27,36,3,346,134,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,54,21,3,30,436,9,360,807,39,64,3,158,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,13,149,170,64,166,71,19,3,234,93,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,119,21,3,25,66,9,164,3,133,27,6,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,114,1161,8,259,17,1488,3,69,30,10,131,381,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,718,13,9,35,7,6,83,55,39,6,141,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,7,1191,294,2375,82,3,405,7,3,1289,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,21,3,131,22,840,26,171,7,3,93,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,0,0,494,9,0,12,26,485,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,44,3,219,632,17,3,37,11,18,56,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,92,3,2115,378,5,3,186,472,12,18,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,18,16,7,6,87,670,257,35,79,6,46,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,13,9,917,5,1726,17,496,3,1124,5,43,663,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,13,12,15,5279,82,43,935,14,44,50,962,988,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,32,21,3,116,10,755,211,5,6,95,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,112,18,16,40,343,3,24,267,5,3,989,663,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,5,28,10,24,337,16,7,6,84,36,187,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,49,12,65,152,2869,40,123,3,512,221,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,69,60,34,9,1974,6,3586,856,10,973,512,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,58,86,99,172,12,3,58,469,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,109,0,55,18,40,39,3,38,12,249,5,6,97,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,31,5,1021,791,46,343,3,58,165,157,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,0,23,13,10,20,114,8,99,48,3,378,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,345,53,6,115,5,3,37,11,31,62,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,150,81,13,21,889,1777,452,7,43,181,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,54,9,168,3,181,626,1677,91,7,3,899,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,49,16,40,39,6,87,150,1982,10,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,553,62,5,908,371,1085,185,3,4355,329,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1349,8,21,979,7,3,148,44,3,219,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,289,5,105,371,9,31,39,10,44,3,1394,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,2749,13,691,43,96,12,3,96,2478,132,254,666,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,52,152,5,3,89,66,546,1505,10,374,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,13,164,3,1129,7,3,3099,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,69,105,32,211,68,2734,39,3,290,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,18,16,449,745,73,3573,27,81,63,124,48,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,58,25,34,211,123,3,267,5,6,95,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,1077,471,6,38,7,3,261,0,3908,183,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,58,37,11,18,172,3,914,7,3,148,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,25,2558,136,12,81,34,5,3,1155,84,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,103,149,79,3,107,10,200,3,1299,357,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,236,11,122,214,9,3071,10,251,3,5585,1317,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,103,16,449,19,3,93,10,129,7,1871,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1266,10,125,104,127,3,508,5,3,177,176,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,3,13,16,44,50,695,19,3,1385,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,73,29,1106,17,246,1483,120,7,3,179,257,1064,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,35,70,17,15,18,9,608,17,6,463,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,24,22,136,6,689,7,6,621,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,18,259,74,2301,64,3,871,2936,19,3,871,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,23,29,5,28,174,10,1736,471,20,708,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1397,191,134,0,47,3811,16,657,53,3,191,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,5,3,51,22,9,40,39,3,344,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,29,16,118,5,42,11,144,390,7,6,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,88,7,1135,320,3,107,5,3,0,1265,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,49,907,0,1175,5,262,692,10,888,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,54,79,3,28,148,12,3,262,4848,7,140,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,34,78,170,3,84,12,3,67,5,226,202,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,121,41,209,13,21,3,28,22,5821,3,66,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,45,8,10,15,49,21,147,14,151,39,6,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,24,160,9,823,3,999,12,3,58,1406,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,18,16,40,39,3,83,475,175,9,20,340,274,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,178,384,27,3,86,11,18,200,142,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,33,5,51,1927,1086,5,3,570,380,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,0,3,0,64,2511,5,3,28,614,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2368,23,160,12,3,912,940,2103,26,844,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,7,3,266,38,3,119,503,1120,7,43,171,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,7,3,98,5,3,131,80,503,2143,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,24,22,10,177,147,9,129,56,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,44,3,69,54,188,9,21,3,342,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,8,10,13,5,25,99,699,128,7,6,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,24,121,119,21,3,28,264,77,3,685,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,25,18,16,19,6,976,206,17,461,175,130,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,9,268,68,3,219,27,26,199,136,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,7,3,179,21,85,146,44,3,384,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,28,9,77,3,156,7,3,301,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,12,203,96,10,3,8,5,601,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,5,3,30,22,259,17,127,3,125,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,8,240,3,4381,2104,156,170,6,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,54,31,7,43,1698,101,875,5,3,86,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,10,20,144,8,12,3,864,16,118,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,88,0,5,6,167,11,3,2593,605,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,126,10,103,64,20,1319,0,132,5,3,84,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,153,11,931,164,3,662,17,388,3,133,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,865,134,0,295,6,1197,11,15,0,4825,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,8,10,33,127,12,34,19,675,7,3,87,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,718,49,118,17,3,633,297,11,121,62,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,63,1543,6,38,10,0,6,0,11,556,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,4186,5,26,186,878,189,53,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,387,160,0,168,318,19,3,743,117,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,18,5,271,256,311,17,346,3,292,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,191,214,5706,17,461,136,59,3,0,271,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,904,280,39,6,38,231,18,27,118,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,8,21,28,233,0,68,782,7,3,156,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,3929,55,53,547,0,64,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,62,200,3,8,7,148,36,125,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,23,32,1036,74,17,2184,3,2710,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,23,126,163,7,3,330,183,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,553,33,31,39,3747,245,26,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,45,8,35,717,7,3,83,1849,26,66,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,21,3,28,230,88,10,106,39,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,18,31,7,3,625,143,1863,75,934,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,54,9,0,245,17,1762,68,3,5323,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,576,17,3,8,118,56,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,1803,11,156,141,2055,3089,59,3,3011,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,33,379,3,263,318,110,3,306,2805,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,60,34,211,7,6,210,150,3,336,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,495,10,706,132,57,243,842,2286,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,8,635,311,17,817,3,122,67,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,21,524,3410,3,161,48,6,575,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,539,17,3,23,32,75,3,656,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,144,8,90,12,3,1958,5,26,671,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,112,18,118,10,5675,527,128,5,3,186,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,62,16,369,17,606,7,20,1548,280,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,34,101,202,1916,17,0,226,3184,844,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,51,10,3,13,5,25,1452,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,645,68,3,219,27,44,3,125,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,139,20,886,27,372,235,3,76,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,195,4367,82,10,2048,65,422,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,13,402,128,7,3,1620,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,356,9,31,19,3,93,189,3,1519,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,24,13,10,25,8,40,39,6,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,51,782,0,298,50,57,18,213,19,1091,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,450,9,91,27,1086,4155,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,10,13,303,883,19,3,429,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,416,103,36,407,14,45,2600,6,67,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,18,0,10,2145,6,3280,82,6,678,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,29,99,82,3,270,79,73,1091,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,100,38,135,201,695,5,698,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,37,11,325,31,82,93,576,17,1243,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,2065,63,3129,59,3,4277,675,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,173,2505,3,5869,79,20,144,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,112,18,16,35,79,249,19,1702,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,47,62,35,79,166,71,10,70,17,3,403,28,247,1133,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,212,104,9,21,3,61,10,28,22,10,3,28,1556,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,599,102,587,1143,39,12,3,8,101,2367,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,114,119,5,3,131,10,30,316,9,460,7,3,595,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,9,36,328,7,148,5,42,11,3,86,11,18,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,13,10,8,40,170,247,384,364,12,3,3331,205,343,140,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,9,1431,15,69,0,7,3,151,19,3,117,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,201,18,5,3,756,72,5,24,16,827,12,166,71,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,25,8,14,21,3,282,14,9,31,5,3,292,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,25,34,255,5,6,46,12,3,212,67,5,26,202,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,30,187,282,9,372,235,3,298,349,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,8,9,150,120,5,3,58,25,430,1119,264,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,9,21,3,619,299,27,35,12,26,619,98,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,29,399,50,3,28,260,376,1893,7,20,5141,75,317,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,162,41,209,5252,9,561,26,585,96,82,5,6,224,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,495,10,828,21,0,5,0,0,16,248,53,3,133,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,182,914,645,10,136,6,125,5,42,11,3,219,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,295,3,838,11,3,317,12,487,5,6,97,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,137,512,3,1776,437,57,140,929,82,6,169,301,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,122,236,104,5,3,51,22,9,78,110,6,84,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,6,8,9,118,7,26,285,5,42,11,3,602,206,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,0,0,8,21,3,2230,192,409,3,2167,11,1028,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,9,31,48,43,3992,534,604,19,20,56,274,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,62,7,65,0,1329,7,6,184,198,3,1132,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,21,20,0,282,10,524,90,5,6,141,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,63,72,5,3,61,0,371,5,3,419,176,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,201,18,35,48,3,382,862,3,28,10,24,296,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,63,5,3,162,30,192,40,5,42,11,3,76,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,15,62,878,241,7,149,19,6,483,11,3,382,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,61,34,503,3,67,5,226,202,7,6,87,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,105,13,9,91,444,5,3,344,100,1057,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,47,485,16,827,279,11,3,544,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,227,16,576,17,0,64,3,0,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,23,191,104,9,399,50,53,3,84,766,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,986,5,3,30,196,9,91,5,6,102,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,24,22,9,31,7,3,2705,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,690,17,3,63,7,3,922,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,153,10,15,103,16,55,75,3,1021,597,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,109,18,16,190,1649,64,3,137,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,13,190,4018,48,3,734,19,3,871,987,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,8,5,3,25,22,9,268,68,3,219,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,8,7,348,5,683,196,40,39,3,266,38,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,0,4038,13,1264,6,258,11,43,1124,186,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,119,5,3,589,168,3,2969,5,6,210,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,20,144,8,21,3,25,80,9,55,7,6,93,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,52,32,5,3,89,2621,1927,238,12,2060,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,37,11,18,5,28,241,19,3,1299,357,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,3,989,13,9,31,12,3,380,11,262,1079,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
